_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
66617eafca2df50192b08812,,46.8,92.91,46.8,68.5,117;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717665455000
66617e8cca2df50192b086a7,,38.78,86.96,38.78,63.69,97;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717665420000
66617e67ca2df50192b0853b,,51.18,97.71,51.18,74.58,128;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717665383000
66617e41ca2df50192b083c2,,32.79,75.63,41.19,52.47,82;9;0;2,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717665345000
66617dd5ca2df50192b07f95,true,41.53,90.77,41.74,56.5,5147;5;0;1,words,1000,-1,0,1487.24,61,0,false,false,english,none,normal,false,false,false,,1717665236000
666177f7ca2df50192b0453f,,46.34,93.61,46.71,62.21,502;0;0;1,words,100,-1,0,130.01,1,0,false,false,english,none,normal,false,false,false,,1717663735000
6661776bca2df50192b03fdb,,48.78,93.89,48.78,71.96,122;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717663595000
6661772dca2df50192b03d87,,44.39,90.4,44.79,58.42,111;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717663533000
66617706ca2df50192b03c05,,54.8,94.59,56.8,69.52,137;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717663494000
666176e2ca2df50192b03a9d,,49.19,94.07,51.19,63.84,123;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717663458000
666176beca2df50192b0393f,,44,95.04,45.6,70.33,110;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717663422000
6661769aca2df50192b037fb,,42.4,93.97,42.4,52.05,106;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717663386000
665ffc25ca2df50192a263c2,,42.8,94.4,47.6,59.35,107;0;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717566501000
665ffc01ca2df50192a26279,,47.19,94.57,51.19,63.41,118;3;1;1,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1717566465000
665ffbdaca2df50192a26130,,37.19,75,45.19,59.01,93;11;4;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717566426000
665ffbb5ca2df50192a25ffb,,44.07,92.47,44.34,65.56,504;1;0;0,words,100,-1,0,137.23,0,0,false,false,english,none,normal,false,false,false,,1717566389000
665ffb24ca2df50192a25aee,true,46.79,94.63,46.79,66.36,508;0;0;0,words,100,-1,0,130.29,0,0,false,false,english,none,normal,false,false,false,,1717566244000
665ffa98ca2df50192a256a9,,43.76,90.61,48.75,69.67,237;7;2;0,words,50,-1,0,64.99,0,0,false,false,english,none,normal,false,false,false,,1717566104000
665ffa4eca2df50192a2542e,,46.08,92.93,46.08,62.18,276;0;0;0,words,50,-1,0,71.88,0,0,false,false,english,none,normal,false,false,false,,1717566030000
665ffa00ca2df50192a25174,,41.2,88.52,44.8,68.3,103;2;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717565952000
665ff9dcca2df50192a25052,,43.6,90.55,46,68.5,109;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717565916000
665ff9b8ca2df50192a24f23,,35.99,82.64,42.79,60.31,90;6;0;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717565880000
665ff991ca2df50192a24dfe,,53.6,98.53,53.6,71.68,134;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717565841000
665ef68dca2df5019298a794,,46.8,91.6,48.39,67.9,117;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717499533000
665ef662ca2df5019298a5e1,,44.79,88.37,44.79,60.58,112;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1717499490000
665ef63cca2df5019298a47a,,53.2,96.43,53.2,67.12,133;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717499452000
665ef602ca2df5019298a256,true,58.79,95.51,61.19,66.92,147;1;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717499394000
665ef5d9ca2df5019298a0e3,true,45.59,93.17,46.19,63.25,228;1;0;1,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1717499353000
665ef58cca2df50192989e2b,,45.79,94.1,47.09,61.1,246;1;0;0,words,50,-1,0,64.47,0,0,false,false,english,none,normal,false,false,false,,1717499276000
665d38a83f4cde2f9d16ad5d,,48.6,95.51,49.76,65.12,251;1;0;0,words,50,-1,0,61.98,1,0,false,false,english,none,normal,false,false,false,,1717385384000
665d38633f4cde2f9d16ab1d,,47.78,94.88,49.62,63.56,233;1;0;2,words,50,-1,0,58.52,0,0,false,false,english,none,normal,false,false,false,,1717385315000
665d38213f4cde2f9d16a914,true,48.77,95.74,48.77,67.27,265;0;0;0,words,50,-1,0,65.21,0,0,false,false,english,none,normal,false,false,false,,1717385249000
665d37d93f4cde2f9d16a715,,41.3,93.23,43.56,58.63,238;4;1;0,words,50,-1,0,69.15,0,0,false,false,english,none,normal,false,false,false,,1717385177000
665d377d3f4cde2f9d16a464,,42.76,90.02,43.41,59.44,526;1;0;0,words,100,-1,0,147.61,1,0,false,false,english,none,normal,false,false,false,,1717385085000
665ce2043f4cde2f9d147d73,true,42.95,89.92,43.26,65.25,542;1;0;0,words,100,-1,0,151.44,0,0,false,false,english,none,normal,false,false,false,,1717363204000
665ce1403f4cde2f9d147903,true,41.92,91.81,42.24,59.69,526;0;0;1,words,100,-1,0,150.58,0,0,false,false,english,none,normal,false,false,false,,1717363008000
665ce0a03f4cde2f9d147583,true,48.89,96.27,48.89,67.61,127;0;0;0,words,25,-1,0,31.17,0,0,false,false,english,none,normal,false,false,false,,1717362848000
665ce07a3f4cde2f9d1474a1,true,40.57,88.39,42.12,56.32,131;2;0;0,words,25,-1,0,38.75,1,0,false,false,english,none,normal,false,false,false,,1717362810000
665ce0193f4cde2f9d147258,true,45,95,45,60.23,225;0;0;0,time,60,-1,0,60,1,0,false,false,english,none,normal,false,false,false,,1717362713000
665cdfcf3f4cde2f9d147069,true,55.14,97.96,55.14,66.35,48;0;0;0,words,10,-1,0,10.45,0,0,false,false,english,none,normal,false,false,false,,1717362639000
665cdfa73f4cde2f9d146f5e,true,38.04,88,43.35,57.25,43;3;1;0,words,10,-1,0,13.56,0,0,false,false,english,none,normal,false,false,false,,1717362599000
665cdf863f4cde2f9d146e8a,,40.39,93.41,43.54,56.22,243;5;1;0,words,50,-1,0,72.2,0,0,false,false,english,none,normal,false,false,false,,1717362566000
665cdf103f4cde2f9d146b66,,41.69,92.39,41.69,56.12,262;0;0;0,words,50,-1,0,75.41,0,0,false,false,english,none,normal,false,false,false,,1717362448000
665cdeb43f4cde2f9d1468f5,true,45.07,94.44,45.07,58.89,285;0;0;0,words,50,-1,0,75.89,1,0,false,false,english,none,normal,false,false,false,,1717362356000
665bf8f63f4cde2f9d0cf91b,,40.7,90.76,40.7,55.59,275;0;0;0,words,50,-1,0,81.09,0,0,false,false,english,none,normal,false,false,false,,1717303542000
665bf89b3f4cde2f9d0cf6c2,,42.18,89.74,42.18,66.35,264;0;0;0,words,50,-1,0,75.11,0,0,false,false,english,none,normal,false,false,false,,1717303451000
665bf8443f4cde2f9d0cf498,true,42.5,90.27,42.5,58.89,425;0;0;0,time,120,-1,0,120,0,0,false,false,english,none,normal,false,false,false,,1717303364000
665bf7c23f4cde2f9d0cf0f3,true,41.59,90.32,44.79,59.67,52;0;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1717303234000
665bf7993f4cde2f9d0cefc6,true,43.99,95.08,47.99,55.63,55;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1717303193000
665bf7833f4cde2f9d0cef41,true,35.17,83.05,36.77,64.7,44;1;0;0,time,15,-1,1,15.01,0,40.73,false,false,english,none,normal,false,false,false,,1717303171000
665bf6f63f4cde2f9d0cebe1,,41.87,93,41.87,59.27,275;0;0;0,words,50,-1,0,78.81,1,0,false,false,english,none,normal,false,false,false,,1717303030000
665bf69e3f4cde2f9d0ce98e,true,42.21,93.01,42.21,57.28,262;0;0;0,words,50,-1,0,74.49,1,0,false,false,english,none,normal,false,false,false,,1717302942000
665bf64d3f4cde2f9d0ce76c,,48.79,93.85,49.59,65.1,122;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717302861000
665bf6243f4cde2f9d0ce66d,true,52.79,97.83,55.19,77.83,132;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717302820000
665bf5d63f4cde2f9d0ce453,true,33.2,87.85,40,52.78,83;4;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717302742000
